,Unnamed: 0,title,description,y,upload_date,uploader,uploader_id,uploader_url,channel_id,channel_url,duration,view_count,average_rating,webpage_url,is_live,like_count,dislike_count,channel,extractor,n_entries,playlist,playlist_id,thumbnail,fps,height,url,width,query,p
891,921,Kaggle Cassava Leaf Disease Classification – Starter  Solution with Efficient Net (TensorFlow),Kaggle,1,20210116,RSREETech - NLP/AI/ML simplified,UCPAfv1GeraR1WM0608He6ow,http://www.youtube.com/channel/UCPAfv1GeraR1WM0608He6ow,UCPAfv1GeraR1WM0608He6ow,https://www.youtube.com/channel/UCPAfv1GeraR1WM0608He6ow,1501,402,5.0,https://www.youtube.com/watch?v=bezp-iv1RGk,,15.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/bezp-iv1RGk/maxresdefault.jpg,30,686,https://r12---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935768&ei=-B0jYI2lMPma1sQP6vusoAY&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AOO4CvWFdpiPS0YC8664AJcAA-oeoFHRyT95fLPIm2rz&itag=22&source=youtube&requiressl=yes&mh=Dg&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnsr&ms=au%2Crdu&mv=m&mvi=12&pcm2cms=yes&pl=47&initcwndbps=427500&vprv=1&mime=video%2Fmp4&ns=LNm4t1-jT7EcQFkGc9bdg9EF&ratebypass=yes&dur=1500.636&lmt=1610800894779906&mt=1612913804&fvip=5&c=WEB&txp=6216222&n=xvDGBIgAr802I-ECdm&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgBJbDMfRWfL_VnJHTv_m00ulluGf2gntyqAwtpESIFXwCICOiRAWkBlgXu2bEhPpme-DgUjByPNquXH719h-Mut0g&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAPo4IFZWGN93lV-rPgNBLx_4LfrLvRfjdgShN_k0mTxbAiATy27F2H8LbuS-b8uj1F6SWuefey7uO4cBlwy8DaKkYw%3D%3D,1280,kaggle,0.614
854,884,Data Science Tutorial For Beginners | What is Data Science | Edureka | Data Science Rewind - 1,Edureka's ,0,20210204,edureka!,edurekaIN,http://www.youtube.com/user/edurekaIN,UCkw4JCwteGrDHIsyIIKo4tQ,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,2865,5389,4.8876405,https://www.youtube.com/watch?v=I6NV2VVda74,,173.0,5.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi/I6NV2VVda74/maxresdefault.jpg?v=601cd00a,30,720,https://r1---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612934459&ei=2xgjYLnRDcCa1sQPs9KYsA8&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ACRm842d8Or7qDl-ufj5jfZlkR-adxJ-4ZKLpPUzqbjV&itag=22&source=youtube&requiressl=yes&mh=9Q&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezne7&ms=au%2Crdu&mv=m&mvi=1&pl=47&initcwndbps=438750&vprv=1&mime=video%2Fmp4&ns=et1XwX7jfoWDZ4wZe50BA-AF&ratebypass=yes&dur=2865.063&lmt=1612547749890152&mt=1612912389&fvip=1&c=WEB&txp=5311224&n=7u3LYE4h8Vpfucy9wz&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgbfdhIK8l50S-ogV4Z0UNB_GE63e7HpQrpdgVpE8jyFoCIEC9k8KgxGAvfrC7HAkLnuTZNnf1JQ98U3IjUYO74LDz&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwQwIgbFKPRqL5wTdfXJKFIyM3L_xOF7l0PyhoKEma-4MPrkMCHxu5bJ6LJQsHxRqzpf4-NzAWRMwbq0LwEAvxIDCBbpc%3D,1280,data+science,0.005
1186,1254,Kaggle Competition Pipeline Demo,DISCLAIMER: Kaggler TV is not affiliated with ,0,20200209,Kaggler TV,UCI8Y-po83Y4LLnIdAe_cmNA,http://www.youtube.com/channel/UCI8Y-po83Y4LLnIdAe_cmNA,UCI8Y-po83Y4LLnIdAe_cmNA,https://www.youtube.com/channel/UCI8Y-po83Y4LLnIdAe_cmNA,575,2073,4.5692306,https://www.youtube.com/watch?v=861NAO5-XJo,,58.0,7.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/861NAO5-XJo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDaMJv4v3crpDBNVs_3xrVsVdTMDA,24,720,https://r10---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612936367&ei=TyAjYKizLe6N1sQP6Mq-qAQ&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AKWmhWuRcmhte_H9nQJJ3EkYBNjxjMcaJBOHPcCC8yCT&itag=22&source=youtube&requiressl=yes&mh=F2&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnsl&ms=au%2Crdu&mv=m&mvi=10&pl=47&initcwndbps=456250&vprv=1&mime=video%2Fmp4&ns=HY6AFkfCQs2C510B2LVsk7gF&ratebypass=yes&dur=574.461&lmt=1581249430949752&mt=1612914284&fvip=1&c=WEB&txp=2216222&n=8qDshHJwQe_0i74qKI&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAIBkS6LkkD2OaGymmfqbgns1ZvlDEl54tD6Ma62NT4WCAiBkQSFZSbZXWYjBLXxpZCbOuDniYs9Dll65xCPbbPVDhg%3D%3D&sig=AOq0QJ8wRAIgV848Eu5nW3w4TnkteeOR2eqE1oyuFJ00mE0WHMYUZzMCIAYYridDVc5L4IBTqRYh6VFMzCGeq6bCkOCDUqhWA8Aa,1280,kaggle,0.753
940,970,Data Science with Python | Python for Data Science | Intellipaat,Intellipaat ,0,20200807,Intellipaat,intellipaaat,http://www.youtube.com/user/intellipaaat,UCCktnahuRFYIBtNnKT5IYyg,https://www.youtube.com/channel/UCCktnahuRFYIBtNnKT5IYyg,41117,56554,4.7948718,https://www.youtube.com/watch?v=Q4ap8MXd4T4,,999.0,54.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi_webp/Q4ap8MXd4T4/maxresdefault.webp,30,720,https://r12---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935143&ei=hxsjYOCxAuTI5gS_-7uADw&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AAjc1lXHraCCwnfSfKwYIDhtURjxo1jfQKSb4Rj8tB5j&itag=22&source=youtube&requiressl=yes&mh=j4&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnsl&ms=au%2Crdu&mv=m&mvi=12&pcm2cms=yes&pl=47&initcwndbps=425000&vprv=1&mime=video%2Fmp4&ns=KA5jmUYQ7R4fsyXlmPkQG6QF&ratebypass=yes&dur=41116.966&lmt=1596774992075357&mt=1612913096&fvip=1&c=WEB&txp=6216222&n=taTcI7vb05ezTeRc87&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPDgEocmbq-FAQ0x0bksxKI3SsMyzdPGY2WEYTVT2JubAiEAk4TeuDV2RpvzPnUUE8M6JD5iWso-IfRL68h5-6bIYeo%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAItSbHHHvxgxDbiIQMAAzS44zkUoIB-ypbRI4KEKEE_CAiEAqooUeD0xTP3gv5Gcw5w5pPOcTkIb0aOiYMWYzn_UbxU%3D,1280,data+science,0.031
645,654,Airbnb Data Analytics Case Study and Exercises for Data Science Project - Part 1 | Python Exercises,This is a ,0,20200226,Data Science Tutorials,UCk5tiFqPvdjsl7yT4mmokmg,http://www.youtube.com/channel/UCk5tiFqPvdjsl7yT4mmokmg,UCk5tiFqPvdjsl7yT4mmokmg,https://www.youtube.com/channel/UCk5tiFqPvdjsl7yT4mmokmg,852,13324,4.7142859,https://www.youtube.com/watch?v=LM8dxrikxz8,,208.0,16.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi/LM8dxrikxz8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClN7yG1Zs92li2vDeK-SRAjzXCSw,25,720,https://r1---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612935288&ei=GBwjYPXJDemJ1sQPtM-esA4&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AH2QIBoe2D-qLPoTyC7CsgbRSYx1K-OP0P8z6wFjAkwk&itag=22&source=youtube&requiressl=yes&mh=hq&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0ezn7y&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=47&initcwndbps=432500&vprv=1&mime=video%2Fmp4&ns=chXBKc-h0PU5gaQjjVZI23wF&ratebypass=yes&dur=851.080&lmt=1582778259668265&mt=1612913328&fvip=1&c=WEB&txp=6216222&n=3UhPhOeOb01ioKfTUy&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgbg_ia_rjb1lO2s_kbm4usBhj3tPMAroBTfLa9xPGVp4CIEhRiMqYNmxxuZCIaxzWDbq1uZV6VUjeUTFhk_DCZ2sw&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAKW4Onkwo9qzBYqi8A4ZLDl71WkMP3r920CJpmaVOPhAAiBLx2APqawxWj-Qf7dvgTVB9QJS4Mpytn9DNheFsDsNbw%3D%3D,1280,data+science,0.039
735,747,How to Become a Machine Learning Engineer | Machine Learning Roadmap 2021 | Edureka,#Edureka #EdurekaMachineLearning #HowToBecomeAMachineLearningEngineer #MLCertification #MLTraining ...,0,20210111,edureka!,edurekaIN,http://www.youtube.com/user/edurekaIN,UCkw4JCwteGrDHIsyIIKo4tQ,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,691,6144,4.884058,https://www.youtube.com/watch?v=kHlkRfThMmk,,134.0,4.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi/kHlkRfThMmk/maxresdefault.jpg,30,720,https://r7---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612933354&ei=ihQjYIqONYy95gTdm7rQBA&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AEzfvBDXwLBd5zytLJ3iZ8OTUx6Zl_t8I-ljGyOvm8Dy&itag=22&source=youtube&requiressl=yes&mh=G-&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnz7&ms=au%2Crdu&mv=m&mvi=7&pl=47&initcwndbps=463750&vprv=1&mime=video%2Fmp4&ns=RGYtomUzPkizBF4GiJm9TkIF&cnr=14&ratebypass=yes&dur=690.584&lmt=1610374659693432&mt=1612911412&fvip=1&c=WEB&txp=6316222&n=UzTAFYNK0DENm2o8RL&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgQaPGaNZnIT5yDRaiCLvchDZsTCrx7o8MisNUEFvo69ICIFWfJ6OSTc-WB_-7FUTIg-zCXV6g7l7znSF5mpyB18SM&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgeAfKjhu-uVyLvz_WUZM5sAIJAWrWQuNJGcJeimoo3ugCIQDNDyBOz1rr0DExJmOiNoe57Z1NvWYAZc_6DSUNmns6bw%3D%3D,1280,machine+learning,0.093
681,691,Machine Learning and Human Intelligence: The Future of Education in the 21st Century,"By Rose Luckin, Ph.D. The development and application of Artificial Intelligence (AI) is bringing imminent and rapid change to ...",0,20190325,Alelo Inc,UCI4bSRnOSlOF0vQSn0xPCzw,http://www.youtube.com/channel/UCI4bSRnOSlOF0vQSn0xPCzw,UCI4bSRnOSlOF0vQSn0xPCzw,https://www.youtube.com/channel/UCI4bSRnOSlOF0vQSn0xPCzw,3552,247,5.0,https://www.youtube.com/watch?v=mcRndqf9LA8,,4.0,0.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi_webp/mcRndqf9LA8/maxresdefault.webp,25,654,https://r15---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612934032&ei=MBcjYLGlIJWP1sQPrPO8wAo&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AIQpDymPgn9m8d5OfV5a4W15AZ-77JR66y1kX2NK_ot9&itag=22&source=youtube&requiressl=yes&mh=bo&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dn6l&ms=au%2Crdu&mv=m&mvi=15&pl=47&initcwndbps=436250&vprv=1&mime=video%2Fmp4&ns=_co2MNuw3Ke_nXwmuD1TX2MF&cnr=14&ratebypass=yes&dur=3551.422&lmt=1553560803483709&mt=1612912132&fvip=1&c=WEB&txp=2211222&n=N4ntRSA-ZhpBxpot1A&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhANZe22ZLjzUehlVFi0oLSBi44HXMdTCN1Ag8CrDNBnvjAiAHAqfEXg8OrcGyKpiqytfY9dN_Tb8PVAxMg_5ak7AWHQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgAQSk9FWk8OI1wQsF7xtLIzo8pjkZEUHJW4sPu89Q8VQCIEPcBUF-S9gNPldcy9Eq_ojynGohe2mPReklEDI3li4r,1280,machine+learning,0.261
1168,1234,"Alex Gold - Easier, Better, Faster, Stronger Data Science with R Packages",,0,20210208,Lander Analytics,UC2-hKemnrmVCH_29duyJ26A,http://www.youtube.com/channel/UC2-hKemnrmVCH_29duyJ26A,UC2-hKemnrmVCH_29duyJ26A,https://www.youtube.com/channel/UC2-hKemnrmVCH_29duyJ26A,1409,19,0.0,https://www.youtube.com/watch?v=QspEWEcwpOw,,0.0,0.0,,youtube,559,data+science,data+science,https://i.ytimg.com/vi/QspEWEcwpOw/maxresdefault.jpg,30,720,https://r4---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612934339&ei=YxgjYPWjDfuY1sQP1v2EgAs&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AAYhpOGqjjuW3RMjtI2zVS8mlVnpFMoTKHe0Q1RP2H0U&itag=22&source=youtube&requiressl=yes&mh=D4&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg07dnz7&ms=au%2Crdu&mv=m&mvi=4&pl=47&initcwndbps=438750&vprv=1&mime=video%2Fmp4&ns=Aa1UPGpiOYdLFnOxai5ZiCgF&ratebypass=yes&dur=1408.197&lmt=1608606287739988&mt=1612912389&fvip=4&c=WEB&txp=6216222&n=pBCLbQV4eh4yYzrsL9&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgGa9Mq9tAKDvJyjVvEhKtj7wPPfAAI52bSwzZiBlXNToCIGDj3h51v0p8uv8oSBvdkHSwbCHm8y3RZJBFCyT58rjJ&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhANYOFk430sf83c6U_Rhoicaoj7CyHr0ugbJbALAL64WQAiAL4EaDC2K_-TNYkNeyc6wL7_etICE9ABWaCSyIp8udUw%3D%3D,1280,data+science,0.176
467,472,Coronavirus Outbreak Prediction Using Machine Learning | April Update | Simplilearn,#,1,20200428,Simplilearn,Simplilearn,http://www.youtube.com/user/Simplilearn,UCsvqVGtbbyHaMoevxPAq9Fg,https://www.youtube.com/channel/UCsvqVGtbbyHaMoevxPAq9Fg,3690,10898,4.8861208,https://www.youtube.com/watch?v=o-jPkvZIQNE,,273.0,8.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi/o-jPkvZIQNE/maxresdefault.jpg?v=5ea6c408,30,720,https://r2---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612933676&ei=zBUjYIHIKYflwASy367wBQ&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AHYjm6lG_65Dv4ZKeIBLDMx5ljy8Wdt4p8dD-eaf9Vq-&itag=22&source=youtube&requiressl=yes&mh=_E&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg0ezn7z&ms=au%2Crdu&mv=m&mvi=2&pl=47&initcwndbps=471250&vprv=1&mime=video%2Fmp4&ns=cwF9VkIoQ0PVyoEx0i59lrAF&cnr=14&ratebypass=yes&dur=3579.379&lmt=1588091634387047&mt=1612911645&fvip=2&c=WEB&txp=7316222&n=ndXmZnn8vuOIO1SNB4&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAOLfIqDj3i8KEWT3bog6yAQUeBXMPrqJjzv8w0OYO-lcAiEAi8-dgxw6g1Xo4T7pb0TsIdG6aR6TJPFxsd3-zxVaa7U%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAO-QBxMbxqvlAyq0IgO8eSl09Flq-mI_vmA4niFecp2hAiAXfVWoa_ftis6-olcoVNVJwunKrZOBKNAxg_6gvMw3qw%3D%3D,1280,machine+learning,0.593
553,560,Kaggle meetup: Prostate cANcer graDe Assessment (PANDA) Challenge,Presenter: Juan Chacon ,1,20210207,Learn Data Science,UCJhW_16uxALr0X4olEW2p5A,http://www.youtube.com/channel/UCJhW_16uxALr0X4olEW2p5A,UCJhW_16uxALr0X4olEW2p5A,https://www.youtube.com/channel/UCJhW_16uxALr0X4olEW2p5A,4320,12,5.0,https://www.youtube.com/watch?v=_tmzOU5PCqs,,1.0,0.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi_webp/_tmzOU5PCqs/maxresdefault.webp,25,720,https://r1---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612935711&ei=vx0jYLzLBKiQ1sQPg8-eqAY&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-ALi2ISTGVPBJXzzZrkpVyQB7xz3gOPoG6NcpaFe8n2wo&itag=22&source=youtube&requiressl=yes&mh=1y&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg07dnsy&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=47&initcwndbps=440000&vprv=1&mime=video%2Fmp4&ns=3lEukCMcI3iE5DizhUR6iyEF&cnr=14&ratebypass=yes&dur=4319.886&lmt=1612765664919812&mt=1612913586&fvip=1&c=WEB&txp=6211224&n=WoOCPzQytH9W0fzK4x&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPtglLJYzIJDEXOBDzSGCV4kUyV0YgfjnjHPw0af5aYlAiEA02bw66NPGVWuvwwZzZqNhm9zuzQMex_aj411xVxPrPw%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgHj-GKJNfd05zFotXiFhJhtwHqHaL-mQoL-XLOmrgTRYCIQCb4gD7KFuH2PhRIOjIYbfwep7oCZrnOU6NhQbvbSO1WA%3D%3D,1280,kaggle,0.713
1171,1237,Machine Learning PREREQuisites | what to learn first,Here's what you should learn before studying ,0,20190326,Joe James,joejamesusa,http://www.youtube.com/user/joejamesusa,UC4Xt-DUAapAtkfaWWkv4OAw,https://www.youtube.com/channel/UC4Xt-DUAapAtkfaWWkv4OAw,168,40294,4.9533215,https://www.youtube.com/watch?v=kAIdSThbKnE,,2202.0,26.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi_webp/kAIdSThbKnE/maxresdefault.webp,30,720,https://r14---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612934031&ei=LxcjYIbCJZiS1sQP7JGT-Ak&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AGQEU4LSbLOT_LVtMa1GqQSwMzQpoLTBa6QKlvpj-hRO&itag=22&source=youtube&requiressl=yes&mh=F1&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0eznll&ms=au%2Crdu&mv=m&mvi=14&pl=47&initcwndbps=436250&vprv=1&mime=video%2Fmp4&ns=wyGlK3glBv5GbCnv83_Cd7cF&cnr=14&ratebypass=yes&dur=167.671&lmt=1553608911269486&mt=1612912132&fvip=1&c=WEB&txp=2211222&n=QvSpFALav11Xc1jAGG&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgITRGm89ZzqtW5uHJygRSv3oRN2yO3z0F1iulDgRNHncCIQDhR9pUgai03TR80oKWkU1UYdWv2lnMuwE1E1StJlnx_g%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgHfSNIzlrdsm2Y74yBO8fJ0CzhuPOQeC_faB624uWiSQCICINlmzDS3t_1RrMb70n6RQVmKTrE6cj9euFgtWTlvLY,1280,machine+learning,0.028
1378,1470,Kaggle Project From Scratch - Part 1 (Data Science Profession Survey),"In this 3 part series, I walk you through how I approach a data science project, specifically a ",0,20210102,Ken Jee,UCiT9RITQ9PW6BhXK0y2jaeg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,UCiT9RITQ9PW6BhXK0y2jaeg,https://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,894,14702,4.9495091,https://www.youtube.com/watch?v=r-DR9HBaipU,,704.0,9.0,,youtube,438,kaggle,kaggle,https://i.ytimg.com/vi/r-DR9HBaipU/maxresdefault.jpg,30,720,https://r3---sn-8p8v-bg0s.googlevideo.com/videoplayback?expire=1612935797&ei=FB4jYLODPfGI1sQP0qiq-Ao&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AIUOW-Mfmjw9jrHQq1gU5MbwlJMoeGshJW_aE7WwpMT3&itag=22&source=youtube&requiressl=yes&mh=xP&mm=31%2C29&mn=sn-8p8v-bg0s%2Csn-bg0ezn7s&ms=au%2Crdu&mv=m&mvi=3&pl=47&initcwndbps=451250&vprv=1&mime=video%2Fmp4&ns=A40xMquavZ8X1RByoLsev_cF&ratebypass=yes&dur=894.014&lmt=1609649627699854&mt=1612914047&fvip=3&c=WEB&txp=5432434&n=1CCvDXw3PcJqkKJdAk&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAIBv9KiynErnndKl6hOrhrKOGfG-jB3kPiJdgyp_KhLrAiEA6tKDq8rag8Chj0zDuGAgUGmI8aFC8v4XYPrWI2nF-9Q%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAMLGR-qjTnkJqO_gpA--2jquXQ2SK20aRuJIwZJ7erTMAiEAkvibYVLiMkXg-gVjmJT2w3QT49pQflB-iMnDvGnSCeE%3D,1280,kaggle,0.17
432,437,Top Deep Learning Projects | Artificial Intelligence Projects | Deep Learning Training | Edureka,Subscribe to our channel to get video updates. Hit the subscribe button above. #DeepLearningProjects How it Works? 1. This is a ...,0,20190905,edureka!,edurekaIN,http://www.youtube.com/user/edurekaIN,UCkw4JCwteGrDHIsyIIKo4tQ,https://www.youtube.com/channel/UCkw4JCwteGrDHIsyIIKo4tQ,761,45875,4.8649349,https://www.youtube.com/watch?v=09hTTPYV3Jg,,744.0,26.0,,youtube,535,machine+learning,machine+learning,https://i.ytimg.com/vi_webp/09hTTPYV3Jg/maxresdefault.webp,30,720,https://r1---sn-8p8v-bg0ey.googlevideo.com/videoplayback?expire=1612933881&ei=mRYjYKCiDreR1sQPwIWA8AM&ip=2804%3A431%3Ac7df%3Ab0c0%3Af1f5%3Aa746%3Ac740%3A8618&id=o-AFi1O08pFKKkmCpQQ20I3XvHl_1ST_vHy1M5PoWzsetu&itag=22&source=youtube&requiressl=yes&mh=T2&mm=31%2C29&mn=sn-8p8v-bg0ey%2Csn-bg07dn6r&ms=au%2Crdu&mv=m&mvi=1&pl=47&initcwndbps=438750&vprv=1&mime=video%2Fmp4&ns=VoSQdIRDYYcnIwSuZJh_qMIF&cnr=14&ratebypass=yes&dur=760.221&lmt=1569491166887971&mt=1612911894&fvip=5&c=WEB&txp=2316222&n=Z_ESKtUm3XFVAsWcmF&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cns%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgdepwVOmz_vyexkVw8Bj6Of07qXBXP6iNZUIcwK2ucj4CIQCwIua8798rGOepYJXxGxiEwyXzUXeaGZAAKyzP31ttMg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAKY3YHzrXw8qJI4bGOubDu9iNS_6xeqhOFj4Clnlon5xAiBx6gkjdotUUFm5ok9GN0T0Jpb0Hxc41gZBJ0YJo-II3A%3D%3D,1280,machine+learning,0.174
